subj,fname,outl,seg,note,,traj,repetitions,tGONS,tPVEL,tNONS,tMAXC,tNOFFS,tPVEL2,tGOFFS,xGONS,xPVEL,xNONS,xMAXC,xNOFFS,xPVEL2,xGOFFS,yGONS,yPVEL,yNONS,yMAXC,yNOFFS,yPVEL2,yGOFFS,zGONS,zPVEL,zNONS,zMAXC,zNOFFS,zPVEL2,zGOFFS,vGONS,vPVEL,vNONS,vMAXC,vNOFFS,vPVEL2,vGOFFS
PD 01,PD_KA_DDK1_B01_R02_0139_01,,K,,,TB_XZ,,5282.5,5307.5,5417.5,5427.5,5437.5,5462.5,5490,-46.3,-46.5,-46.6,-46.5,-46.5,-46.8,-47.2,X,X,X,X,X,X,X,18.8,18.2,19.2,19.2,19.1,18.4,17.7,1.332,2.932,1.572,1.1,1.788,3.812,1.489
PD 01,PD_KA_DDK1_B01_R02_0139_01,,K,,,TB_XZ,,5507.5,5532.5,5560,5570,5582.5,5620,5662.5,-47.3,-47.2,-47,-46.9,-46.8,-47.1,-47.8,X,X,X,X,X,X,X,17.8,18.4,19.2,19.2,19.1,17.8,16.6,1.457,3.569,1.58,0.849,1.789,4.497,1.502
PD 01,PD_KA_DDK2_B01_R01_0147_01,,K,,dat,TB_XZ,4 + 8 +  3,4195,4222.5,4242.5,4252.5,4260,4342.5,4367.5,-45.9,-46.3,-46.7,-46.8,-46.9,-46.3,-46.7,X,X,X,X,X,X,X,19,18.7,18.6,18.7,18.8,18.7,18.4,0.789,2.4,1.488,1.062,1.323,2.279,1.293
PD 01,PD_KA_DDK2_B01_R01_0147_01,,K,,,TB_XZ,,4322.5,4342.5,4430,4442.5,4460,4607.5,4637.5,-46.2,-46.3,-46.7,-46.7,-46.8,-46.9,-47.4,X,X,X,X,X,X,X,19.1,18.7,19.3,19.3,19.3,19,18.6,1.558,2.279,0.969,0.508,1.005,2.728,1.079
PD 01,PD_KA_DDK2_B01_R01_0147_01,,K,,,TB_XZ,,4322.5,4342.5,4430,4442.5,4460,4607.5,4637.5,-46.2,-46.3,-46.7,-46.7,-46.8,-46.9,-47.4,X,X,X,X,X,X,X,19.1,18.7,19.3,19.3,19.3,19,18.6,1.558,2.279,0.969,0.508,1.005,2.728,1.079
PD 01,PD_KA_DDK2_B01_R01_0147_01,,K,,,TB_XZ,,4322.5,4342.5,4430,4442.5,4460,4607.5,4637.5,-46.2,-46.3,-46.7,-46.7,-46.8,-46.9,-47.4,X,X,X,X,X,X,X,19.1,18.7,19.3,19.3,19.3,19,18.6,1.558,2.279,0.969,0.508,1.005,2.728,1.079
PD 01,PD_KA_DDK2_B01_R01_0147_01,,K,,,TB_XZ,,4502.5,4530,4552.5,4560,4572.5,4607.5,4637.5,-47.1,-47,-46.7,-46.7,-46.6,-46.9,-47.4,X,X,X,X,X,X,X,19.3,19.6,19.8,19.8,19.7,19,18.6,0.789,1.594,1.016,0.839,1.321,2.728,1.079
PD 01,PD_KA_DDK2_B01_R01_0147_01,,K,,,TB_XZ,,4655,4682.5,4712.5,4725,4735,4760,4787.5,-47.5,-47.4,-47.1,-47,-46.9,-46.9,-47.1,X,X,X,X,X,X,X,18.7,19.2,19.8,19.8,19.8,19.3,18.9,1.134,2.618,1.394,0.926,1.208,2.174,0.775
PD 01,PD_KA_DDK2_B01_R01_0147_01,,K,,,TB_XZ,,4805,4832.5,4865,4877.5,4887.5,4912.5,4945,-47.2,-47.1,-46.7,-46.6,-46.6,-46.7,-47.1,X,X,X,X,X,X,X,18.9,19.4,19.8,19.8,19.7,19.2,18.8,0.849,2.05,1.205,0.875,1.23,2.123,1.476
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,dat,TB_XZ,13 + 8 + 1,3852.5,3880,3915,3922.5,3932.5,4107.5,4135,-48.1,-47.9,-47.4,-47.3,-47.3,-47.9,-48.1,X,X,X,X,X,X,X,17.8,18.3,18.7,18.7,18.7,18.5,18.1,1.327,2.459,0.852,0.349,0.825,2.331,0.642
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,4005,4022.5,4045,4060,4077.5,4107.5,4135,-48,-47.9,-47.9,-47.8,-47.8,-47.9,-48.1,X,X,X,X,X,X,X,18.6,18.8,19.1,19.1,19,18.5,18.1,1.075,1.59,0.808,0.476,0.882,2.331,0.642
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,4150,4190,4215,4227.5,4235,4260,4287.5,-48.1,-47.6,-47.2,-47.1,-47,-47.2,-47.6,X,X,X,X,X,X,X,18.1,18.8,19.3,19.3,19.2,18.7,18.3,0.825,3.023,1.555,0.938,1.313,2.522,1.28
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,4305,4325,4365,4375,4385,4420,4450,-47.8,-47.8,-47.5,-47.4,-47.3,-47.6,-47.9,X,X,X,X,X,X,X,18.4,18.7,19.2,19.2,19.1,18.8,18.7,1.16,1.764,0.92,0.6,0.846,1.485,0.637
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,4385,4420,4455,4487.5,4495,4545,4565,-47.3,-47.6,-47.9,-48,-48,-48.1,-48.2,X,X,X,X,X,X,X,19.1,18.8,18.7,18.8,18.8,18.4,18.4,0.846,1.485,0.478,0.194,0.401,1.099,0.519
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,4580,4627.5,4657.5,4665,4672.5,4690,4730,-48.3,-48.1,-47.8,-47.7,-47.7,-47.7,-48,X,X,X,X,X,X,X,18.4,19,19.3,19.3,19.3,19.1,19,0.734,1.613,0.732,0.429,0.681,1.266,0.869
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,4672.5,4690,4775,4785,4790,4830,4852.5,-47.7,-47.7,-48,-48,-48,-48,-48.1,X,X,X,X,X,X,X,19.3,19.1,19.3,19.4,19.4,19.2,19.2,0.681,1.266,0.635,0.428,0.486,0.614,0.236
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,4747.5,4760,4850,4857.5,4867.5,4957.5,4975,-48.1,-48.1,-48.1,-48.1,-48.1,-48,-48,X,X,X,X,X,X,X,19.1,19.2,19.2,19.2,19.2,19,18.8,0.867,1.031,0.316,0.086,0.414,1.296,0.757
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,5002.5,5035,5065,5072.5,5080,5107.5,5135,-48.2,-48.2,-48.1,-48.1,-48.1,-48.1,-48.3,X,X,X,X,X,X,X,18.9,19.3,19.6,19.7,19.6,19.2,18.9,0.821,1.671,0.486,0.185,0.606,1.948,0.841
PD 01,PD_KA_DDK2_B01_R02_0152_01,,K,,,TB_XZ,,5080,5107.5,5260,5275,5290,5405,5437.5,-48.1,-48.1,-47.9,-47.9,-47.9,-48,-48.1,X,X,X,X,X,X,X,19.6,19.2,19.1,19,19,19.1,18.6,0.606,1.948,0.618,0.234,0.616,2.013,0.946
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,dat,LA,60,3717.5,3762.5,3807.5,3817.5,3827.5,3877.5,3947.5,30.8,25.2,19.5,19.3,19.4,24.5,31.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.972,17.685,4.108,0.236,3.118,14.131,3.348
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,3972.5,4017.5,4065,4077.5,4087.5,4132.5,4202.5,31.5,25.5,19,18.8,18.9,23.7,31.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.405,18.906,4.688,0.127,3.578,14.388,2.984
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,4240,4287.5,4335,4345,4357.5,4407.5,4455,31,25.2,19.2,19,19.2,25.1,30.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.217,18.009,4.013,0.225,4.135,16.885,3.756
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,4480,4525,4572.5,4582.5,4595,4640,4695,30.6,24.9,18.9,18.6,18.9,25.1,31.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.375,17.9,4.381,0.503,5.027,18.338,4.073
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,4725,4767.5,4820,4832.5,4842.5,4895,4952.5,31.7,25.9,18.7,18.5,18.7,25.3,32.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.713,19.134,4.634,0.129,4.219,17.465,3.944
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,4980,5025,5070,5082.5,5092.5,5147.5,5210,32.1,25.3,18.6,18.3,18.5,24.7,31.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.473,21.176,4.923,0.019,3.343,16.052,3.312
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,5240,5287.5,5330,5342.5,5350,5400,5457.5,31.3,25.1,19.3,19,19.2,25.2,31.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.387,18.95,5.265,0.486,3.869,15.957,3.53
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,5482.5,5530,5577.5,5590,5600,5647.5,5695,31.6,25,18.3,18.1,18.3,24.9,31.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.72,20.139,4.629,0.281,4.421,19.75,4.58
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,5715,5760,5802.5,5812.5,5822.5,5872.5,5925,31.6,25.4,19.5,19.2,19.4,25.1,30.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.395,19.628,5.114,0.562,3.809,15.523,3.22
PD 02,PD_PA_DDK1_B01_R01_0133_01,,P,,,LA,,5947.5,5995,6035,6045,6052.5,6105,6172.5,30.5,24,18.4,18.2,18.4,24,30.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.594,19.742,4.488,0.373,3.545,15.018,3.228
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,dat,LA,58,3672.5,3715,3765,3777.5,3787.5,3840,3905,31.3,25.4,18.3,18,18.2,24.3,31.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.676,19.782,4.824,0.065,3.351,16.312,3.486
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,3927.5,3975,4020,4030,4042.5,4090,4157.5,31.5,25.1,18.9,18.7,18.9,24.1,31.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.576,19.269,4.538,0.411,4.066,15.224,3.191
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,4180,4227.5,4275,4285,4295,4337.5,4400,31.4,25,18.7,18.5,18.6,23.8,31,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.62,18.867,4.407,0.271,3.979,16.889,3.563
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,4427.5,4477.5,4527.5,4540,4552.5,4605,4670,31.1,24.9,18.6,18.4,18.6,24.9,32.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.804,17.704,4.137,0.06,3.928,16.774,3.82
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,4695,4742.5,4782.5,4792.5,4802.5,4852.5,4902.5,32.4,24.9,18.6,18.3,18.6,25.4,31.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.729,21.764,5.733,0.06,4.898,18.749,4.274
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,4925,4975,5022.5,5032.5,5047.5,5105,5162.5,31.9,25.2,18.9,18.7,19,25,31,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.624,18.805,4.088,0.309,3.646,14.413,3.439
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,5187.5,5240,5285,5297.5,5307.5,5362.5,5417.5,30.9,24.6,19.1,18.8,19,24.9,30.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.274,17.45,4.463,0.243,3.141,14.513,3.392
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,5440,5492.5,5540,5550,5560,5610,5662.5,30.6,24,17.8,17.6,17.8,24.5,31.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.111,18.186,4.168,0.073,4.342,18.405,4.704
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,5687.5,5742.5,5790,5800,5812.5,5862.5,5917.5,31.4,24.8,18.9,18.6,18.9,24.4,30.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.549,17.517,4.355,0.394,4.109,15.318,3.544
PD 02,PD_PA_DDK1_B01_R02_0135_01,,P,,,LA,,5942.5,5985,6027.5,6037.5,6047.5,6105,6160,30.4,24.4,18.4,18.2,18.4,24.6,30.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.061,20.032,4.494,0.033,3.376,15.604,3.921
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,dat,LA,62,3477.5,3520,3570,3582.5,3592.5,3642.5,3700,29.9,24.6,18.6,18.3,18.5,24.1,30.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.344,17.436,4.295,0.128,3.319,15.46,3.825
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,3727.5,3775,3815,3825,3837.5,3887.5,3937.5,30.4,24.7,19.7,19.5,19.7,24.9,30.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.416,17.1,4.551,0.456,3.858,14.742,3.446
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,3965,4012.5,4055,4065,4072.5,4122.5,4182.5,30,24.8,19.7,19.5,19.6,24.5,30.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.099,16.415,4.366,0.048,2.899,13.793,3.443
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,4205,4250,4290,4297.5,4305,4350,4417.5,30.4,24.4,19.1,18.9,19.1,23.6,29.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.512,18.828,3.907,0.013,3.451,13.358,2.929
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,4442.5,4485,4527.5,4540,4547.5,4590,4655,29.7,24.8,19.7,19.4,19.6,23.8,29.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.596,17.064,4.498,0.237,3.096,13.662,3.15
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,4680,4722.5,4765,4772.5,4782.5,4827.5,4885,29.7,24.4,19,18.9,19.1,23.7,29.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.267,17.752,3.961,0.327,3.73,14.234,3.426
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,4912.5,4960,5000,5010,5017.5,5062.5,5125,29.5,24.3,19.5,19.3,19.4,23.6,29.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.651,16.651,4.385,0.032,2.879,13.504,2.769
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,5157.5,5202.5,5240,5247.5,5257.5,5302.5,5360,29.1,23.6,18.9,18.8,18.9,23.7,29.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.155,17.856,4.126,0.524,3.744,14.439,3.314
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,5390,5440,5480,5490,5500,5542.5,5607.5,29.5,24.1,19.7,19.4,19.6,23.4,28.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.602,16.388,3.82,0.266,3.397,11.791,2.805
PD 02,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,5632.5,5680,5717.5,5727.5,5735,5787.5,5842.5,28.9,23.7,19.4,19.2,19.3,24.5,29.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.541,16.031,4.136,0.223,3.174,13.493,3.268
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,dat,LA,65,3385,3425,3465,3475,3480,3507.5,3512.5,27.9,24,20.2,20,20.1,21.2,21.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.779,13.391,3.104,0.14,1.532,5.178,5.131
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,3607.5,3647.5,3687.5,3697.5,3705,3787.5,3827.5,27,23.3,19.6,19.4,19.5,25.4,28,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.322,12.97,3.279,0.08,2.002,9.144,2.356
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,3850,3890,3935,3947.5,3955,3997.5,4015,27.9,23.9,19.4,19.2,19.3,22.3,23.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.493,14.298,3.718,0.166,2.622,8.994,8.526
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,4095,4140,4177.5,4190,4200,4262.5,4312.5,27.7,23.3,19.6,19.4,19.5,24.1,27.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.481,13.841,3.675,0.29,2.425,9.888,2.853
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,4337.5,4375,4415,4425,4432.5,4500,4550,27.8,23.7,19.3,19.1,19.2,24.7,28.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.185,15.901,3.436,0.048,2.275,11.068,2.532
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,4575,4625,4662.5,4670,4680,4750,4802.5,28.3,23.1,19,18.8,19,25,29.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.345,15.291,3.592,0.318,3.133,11.29,2.677
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,4830,4870,4912.5,4922.5,4930,4985,5032.5,29,24.6,19.9,19.7,19.8,24.5,28.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.946,15.533,3.865,0.25,2.953,10.707,2.363
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,5050,5090,5130,5137.5,5145,5215,5275,28.2,23.9,19.6,19.5,19.6,25,29.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.874,14.762,3.503,0.205,2.629,10.148,2.429
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,5292.5,5340,5377.5,5387.5,5395,5440,5505,29.2,23.6,19.1,18.9,19,23,28.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.745,16.735,4.276,0.041,2.758,12.395,2.813
PD 02,PD_PA_DDK2_B01_R02_0151_01,,P,,,LA,,5530,5572.5,5612.5,5622.5,5630,5677.5,5737.5,28.6,23.7,19.1,18.9,19.1,23.5,28.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4.25,15.987,3.761,0.498,3.202,12.98,2.901
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,dat,TT_XZ,64,3690,3732.5,3777.5,3790,3807.5,3867.5,3905,-22.5,-20.4,-17.3,-17,-16.9,-19.2,-21.8,X,X,X,X,X,X,X,8.1,11.5,14.4,14.4,13.9,9.2,6.9,4.547,12.401,4.159,1.909,4.301,12.164,4.477
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,3925,3965,4010,4025,4040,4090,4127.5,-22.2,-20.2,-17.1,-16.8,-16.7,-18.6,-21.5,X,X,X,X,X,X,X,7.2,10.8,14.2,14.3,14,10.1,8.1,4.943,13.523,4.455,1.544,3.793,12.204,5.165
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,4150,4185,4225,4237.5,4252.5,4310,4347.5,-22,-20.1,-17.5,-17.2,-17,-18.8,-21.4,X,X,X,X,X,X,X,8.6,11.4,14.1,14.3,13.9,9.6,7.6,5.515,12.303,4.42,1.741,3.78,11.306,4.883
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,4372.5,4407.5,4450,4467.5,4482.5,4537.5,4572.5,-21.9,-20.1,-17.3,-16.9,-16.7,-18.9,-21.7,X,X,X,X,X,X,X,8.1,11.2,14.4,14.5,14.1,9.6,7.4,5.628,13.122,4.681,1.984,4.339,12.617,5.237
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,4595,4635,4675,4690,4707.5,4760,4800,-22.1,-20.1,-17.5,-17.1,-16.9,-19,-22,X,X,X,X,X,X,X,7.8,11.4,14.5,14.6,14.2,9.9,7.6,5.073,13.604,4.889,1.878,4.432,12.169,4.205
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,4817.5,4855,4900,4915,4930,4982.5,5020,-22.2,-20.2,-17.5,-17.1,-16.9,-18.6,-21.1,X,X,X,X,X,X,X,7.8,10.8,14.1,14.2,13.8,9.6,7.3,3.942,12.793,4.275,2.03,4.2,11.722,4.398
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,5040,5080,5125,5142.5,5157.5,5212.5,5247.5,-21.5,-20,-17.5,-17.2,-17.1,-19.6,-22.3,X,X,X,X,X,X,X,7.6,10.9,14,14.1,13.8,9.7,7.6,4.635,11.932,3.832,1.409,3.646,12.526,5.159
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,5267.5,5305,5350,5365,5382.5,5435,5472.5,-22.8,-21.4,-18.8,-18.2,-17.9,-19.3,-22,X,X,X,X,X,X,X,8.1,11.4,15,15.1,14.6,10.3,7.9,5.264,12.55,5.088,2.985,5.162,11.841,5.333
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,5495,5530,5575,5587.5,5600,5660,5700,-22.6,-21.5,-19,-18.8,-18.7,-20,-22.1,X,X,X,X,X,X,X,8.3,11.8,15.4,15.4,15.2,10.7,8.3,5.626,13.314,3.933,1.545,3.316,9.986,4.219
PD 02,PD_TA_DDK1_B01_R01_0138_01,,T,,,TT_XZ,,5722.5,5757.5,5797.5,5810,5827.5,5887.5,5922.5,-22.5,-21.3,-19.8,-19.6,-19.4,-20.3,-22.2,X,X,X,X,X,X,X,8.5,11.6,15,15.3,14.9,10,7.1,4.666,12.337,4.206,1.296,3.589,12.604,5.32
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,dat,TT_XZ,65,3552.5,3587.5,3627.5,3642.5,3662.5,3712.5,3747.5,-21.6,-20.2,-17.9,-17.5,-17.2,-18.5,-20.5,X,X,X,X,X,X,X,9.5,12,14.2,14.3,13.8,10.9,9.6,4.389,10.585,4.102,2.454,3.72,8.28,4.096
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,3770,3805,3847.5,3865,3880,3927.5,3962.5,-21,-20.1,-18.1,-17.7,-17.5,-18.8,-20.8,X,X,X,X,X,X,X,10,12.5,14.9,14.9,14.5,11,8.6,4.347,9.704,3.735,1.928,3.877,11.089,4.422
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,3985,4020,4065,4077.5,4092.5,4145,4177.5,-21.2,-20.1,-18,-17.7,-17.7,-19.1,-20.7,X,X,X,X,X,X,X,8.8,11.6,14.5,14.6,14.3,11,9.4,4.38,10.888,3.442,1.361,3.187,8.834,3.807
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,4197.5,4232.5,4272.5,4287.5,4307.5,4365,4402.5,-21.1,-20.3,-18.6,-18.2,-17.9,-19.1,-21.2,X,X,X,X,X,X,X,9.7,12.1,14.3,14.4,14,10.4,8.4,3.888,8.896,3.762,2.108,3.627,9.696,3.666
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,4422.5,4460,4500,4517.5,4535,4585,4627.5,-21.5,-20.4,-18.3,-17.8,-17.5,-18.6,-21,X,X,X,X,X,X,X,8.7,11.7,14.6,14.8,14.4,10.4,7.7,4.068,11.548,4.872,2.624,4.43,11.039,4.478
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,4652.5,4690,4730,4742.5,4755,4800,4842.5,-21.6,-20.7,-18.6,-18.1,-17.9,-18.7,-20.8,X,X,X,X,X,X,X,8.1,11.4,14.6,14.7,14.4,10.7,7.8,4.746,12.312,5.124,2.904,4.781,10.488,4.174
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,4865,4900,4942.5,4955,4970,5027.5,5065,-21.2,-20,-18.2,-17.9,-17.8,-19.1,-20.7,X,X,X,X,X,X,X,8.1,10.9,14.1,14.2,13.9,10.5,8.6,4.329,11.566,3.656,1.469,3.195,8.836,3.377
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,5087.5,5127.5,5167.5,5180,5195,5240,5282.5,-21,-20,-18.2,-17.8,-17.7,-18.2,-20.2,X,X,X,X,X,X,X,8.8,11.8,14.5,14.6,14.2,10.2,6.7,3.858,10.491,4.121,2.091,4.375,12.027,4.739
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,5307.5,5355,5400,5410,5422.5,5472.5,5510,-20.7,-20,-18.3,-18.2,-18.1,-19.1,-20.7,X,X,X,X,X,X,X,6.9,10.7,14,14.1,13.9,10.1,7.7,3.989,11.114,3.314,1.163,3.226,10.585,3.269
PD 02,PD_TA_DDK1_B01_R02_0139_01,,T,,,TT_XZ,,5530,5577.5,5617.5,5630,5642.5,5692.5,5737.5,-20.9,-19.7,-18.3,-18.1,-18.1,-18.9,-20.6,X,X,X,X,X,X,X,7.8,11.4,14.4,14.5,14.3,10.3,7,3.305,10.808,3.405,0.901,3.308,11.374,3.454
PD 02,PD_TA_DDK2_B01_R02_0152_01,,T,,dat,TT_XZ,64,3397.5,3437.5,3475,3495,3510,3557.5,3590,-22.6,-20.6,-17.8,-17.1,-16.9,-18.8,-21.3,X,X,X,X,X,X,X,9,12.2,14.5,14.4,13.9,10.5,9,4.139,12.727,5.463,3.003,4.721,10.766,5.525
PD 02,PD_TA_DDK2_B01_R02_0152_01,,T,,,TT_XZ,,3612.5,3650,3692.5,3707.5,3725,3790,3825,-21.9,-20.5,-17.8,-17.4,-17.3,-19.7,-22.1,X,X,X,X,X,X,X,9.4,12.6,15.1,15,14.5,10.3,8.9,5.145,11.574,4.354,2.366,3.997,9.899,4.094
PD 02,PD_TA_DDK2_B01_R02_0152_01,,T,,,TT_XZ,,3847.5,3887.5,3930,3950,3970,4015,4055,-22.4,-20.8,-17.8,-17.2,-17.1,-19.2,-22,X,X,X,X,X,X,X,9.1,12.1,14.3,14.1,13.4,10.4,8.5,3.957,11.359,4.934,2.942,4.538,10.687,4.699
PD 02,PD_TA_DDK2_B01_R02_0152_01,,T,,,TT_XZ,,4077.5,4112.5,4155,4175,4200,4247.5,4282.5,-22.5,-21.4,-18.7,-17.9,-17.7,-19.5,-21.9,X,X,X,X,X,X,X,9,12.1,14.8,14.8,14,10.5,8.4,5.262,12.105,4.946,3.123,4.949,11.079,5.045
PD 02,PD_TA_DDK2_B01_R02_0152_01,,T,,,TT_XZ,,4305,4342.5,4382.5,4397.5,4417.5,4462.5,4505,-22.4,-20.6,-18.1,-17.6,-17.3,-18.7,-21.2,X,X,X,X,X,X,X,8.8,11.8,14.5,14.6,14.1,11.2,9.2,4.721,12.187,4.731,2.735,4.208,9.458,4.227
PD 02,PD_TA_DDK2_B01_R02_0152_01,,T,,,TT_XZ,,4530,4567.5,4605,4620,4635,4690,4730,-21.7,-20.3,-18.1,-17.7,-17.5,-18.5,-20.6,X,X,X,X,X,X,X,9.7,12.6,14.7,14.7,14.3,10.6,8.5,4.786,10.917,4.044,2.178,3.932,9.677,3.593
PD 02,PD_TA_DDK2_B01_R02_0152_01,,T,,,TT_XZ,,4752.5,4785,4827.5,4842.5,4857.5,4905,4945,-20.9,-19.9,-17.9,-17.5,-17.3,-18.6,-21,X,X,X,X,X,X,X,8.7,11,13.6,13.7,13.4,10.2,8.4,3.856,10.382,3.892,1.992,3.859,9.18,4.375
